;CHARGE;NB;EXPO;FREQ;COUT_MOYEN;ANNEE_EXPO;ANNEE_VEHICULE;ZONE_RISQUE;AGE_ASSURE;ANCIENNETE_PERMIS;ANCIENNETE_ASSURE;GENRE_ASSURE;NB_KM;SECOND_CONDUCTEUR;FORMULE;MODALITE_PAIEMENT;AGE_VEHICULE_;ENERGIE_;NIVEAU_ANTIVOL;PUISSANCE;VALEUR_VEHICULE;LEASING;POIDS_PUISSANCE;RC_PREC_AN1;RC_PREC_AN2;DM_PREC;BIV_PREC;ZONE_GEO
18676;1308.72;1;0.8408937794745115;1.1892108425691015;1308.72;2022;2018;C;(45,55];(25,60];(2,5];F;(5k,15k];OUI;L1;ANNUEL;(3,4];ESSENCE;1;(50,60];(8k,12k];NON;(17,18];0.0;0.0;0.0;0.0;76
18677;436.12;1;0.8356164383561644;1.1967213114754098;436.12;2019;2018;C;(45,55];(25,60];(-1,0];F;(5k,15k];;L1;MENSUEL;(-1,0];ESSENCE;2;(1,50];(8k,12k];NON;(19,22];0.0;0.0;0.0;0.0;74
18678;0.0;0;1.0;0.0;0.0;2020;2018;C;(45,55];(25,60];(1,2];F;(5k,15k];;L1;MENSUEL;(1,2];ESSENCE;1;(1,50];(8k,12k];NON;(22,800];0.0;0.0;0.0;0.0;48
18679;0.0;0;1.0;0.0;0.0;2019;2018;C;(45,55];(25,60];(0,1];F;(5k,15k];NON;L1;ANNUEL;(0,1];ESSENCE;1;(50,60];(8k,12k];NON;(17,18];0.0;0.0;0.0;0.0;76
18680;0.0;0;0.736986301369863;0.0;0.0;2019;2018;C;(45,55];(25,60];(-1,0];F;(5k,15k];OUI;L1;MENSUEL;(-1,0];ESSENCE;1;(1,50];(8k,12k];NON;(16,17];0.0;0.0;0.0;0.0;76
18681;1969.29;1;1.0;1.0;1969.29;2020;2018;C;(45,55];(25,60];(0,1];F;(5k,15k];OUI;L1;ANNUEL;(0,1];ESSENCE;1;(1,50];(8k,12k];NON;(16,17];0.0;0.0;0.0;0.0;76
18682;0.0;0;1.0;0.0;0.0;2021;2018;C;(45,55];(25,60];(2,5];F;(5k,15k];OUI;L1;ANNUEL;(2,3];ESSENCE;1;(50,60];(8k,12k];NON;(17,18];0.0;0.0;0.0;0.0;76
18683;0.0;0;1.0;0.0;0.0;2023;2018;C;(45,55];(25,60];(1,2];F;(5k,15k];;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(60,70];(8k,12k];NON;(17,18];0.0;0.0;0.0;0.0;49
18684;0.0;0;1.0;0.0;0.0;2019;2018;C;(45,55];(25,60];(0,1];F;(5k,15k];OUI;L1;MENSUEL;(0,1];ESSENCE;1;(70,80];(8k,12k];NON;(17,18];0.0;0.0;0.0;0.0;58
18685;0.0;0;1.0;0.0;0.0;2020;2018;C;(45,55];(25,60];(1,2];F;(5k,15k];NON;L1;ANNUEL;(1,2];ESSENCE;1;(50,60];(8k,12k];NON;(17,18];0.0;0.0;0.0;0.0;76
18686;0.0;0;1.0;0.0;0.0;2021;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(5,6];ESSENCE;2;(110,130];(16k,18k];NON;(0,10];0.0;0.0;0.0;0.0;87
18687;0.0;0;0.5178082191780822;0.0;0.0;2021;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];OUI;L1;TRIMESTRIEL;(5,6];ESSENCE;1;(90,95];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;87
18688;0.0;0;1.0;0.0;0.0;2020;2015;D;(65,75];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;2;(110,130];(16k,18k];NON;(0,10];0.0;0.0;0.0;0.0;87
18689;0.0;0;1.0;0.0;0.0;2019;2015;D;(65,75];(25,60];(0,1];M;(5k,15k];OUI;L1;TRIMESTRIEL;(3,4];ESSENCE;1;(90,95];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;87
18690;0.0;0;1.0;0.0;0.0;2021;2015;D;(65,75];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;1;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;51
18691;0.0;0;0.4301369863013699;0.0;0.0;2022;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(6,8];ESSENCE;2;(110,130];(16k,18k];NON;(0,10];0.0;0.0;0.0;0.0;87
18692;0.0;0;0.9983381989669886;0.0;0.0;2022;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(5,6];ESSENCE;1;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;51
18693;0.0;0;1.0;0.0;0.0;2020;2015;D;(65,75];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(5,6];ESSENCE;1;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;58
18694;1268.9;1;0.6410958904109589;1.5598290598290598;1268.9;2021;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(6,8];ESSENCE;1;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;58
18695;0.0;0;1.0;0.0;0.0;2023;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];NON;L1;MENSUEL;(6,8];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;85
18696;0.0;0;1.0;0.0;0.0;2021;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];NON;L1;MENSUEL;(5,6];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;85
18697;0.0;0;0.8328767123287671;0.0;0.0;2024;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(6,8];ESSENCE;1;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;51
18698;0.0;0;0.6082191780821917;0.0;0.0;2019;2015;D;(65,75];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;51
18699;0.0;0;1.0;0.0;0.0;2021;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];OUI;L1;MENSUEL;(5,6];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;85
18700;0.0;0;0.9997679467025975;0.0;0.0;2022;2015;D;(65,75];(25,60];(2,5];M;(5k,15k];NON;L1;MENSUEL;(6,8];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;85
18701;0.0;0;1.0;0.0;0.0;2020;2015;D;(65,75];(25,60];(1,2];M;(5k,15k];NON;L1;TRIMESTRIEL;(4,5];ESSENCE;1;(90,95];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;87
18702;0.0;0;1.0;0.0;0.0;2021;2015;D;(65,75];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(5,6];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;49
18703;0.0;0;1.0;0.0;0.0;2019;2015;D;(65,75];(25,60];(0,1];M;(5k,15k];OUI;L1;MENSUEL;(3,4];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;85
18704;0.0;0;0.23013698630136986;0.0;0.0;2020;2015;D;(65,75];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;1;(90,95];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;49
18705;0.0;0;0.9836065573770492;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(-1,0];DIESEL;2;(70,80];(16k,18k];OUI;(17,18];0.0;0.0;0.0;0.0;58
18706;0.0;0;1.0;0.0;0.0;2020;2017;D;(55,65];(25,60];(0,1];M;(15k,30k];NON;L1;MENSUEL;(0,1];DIESEL;1;(60,70];(16k,18k];NON;(19,22];0.0;0.0;0.0;0.0;10
18707;0.0;0;0.27671232876712326;0.0;0.0;2020;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(4,5];ESSENCE;1;(80,85];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;10
18708;0.0;0;0.23835616438356164;0.0;0.0;2021;2017;D;(55,65];(25,60];(1,2];M;(15k,30k];;L1;ANNUEL;(1,2];ESSENCE;2;(50,60];(16k,18k];OUI;(22,800];0.0;0.0;0.0;0.0;85
18709;0.0;0;1.0;0.0;0.0;2019;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;2;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;87
18710;0.0;0;1.0;0.0;0.0;2023;2017;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(3,4];ESSENCE;1;(70,80];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;35
18711;0.0;0;1.0;0.0;0.0;2022;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];OUI;L1;MENSUEL;(2,3];DIESEL;1;(60,70];(16k,18k];NON;(19,22];0.0;0.0;0.0;0.0;10
18712;0.0;0;0.5808219178082191;0.0;0.0;2024;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];;L1;MENSUEL;(3,4];ESSENCE;2;(90,95];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;76
18713;0.0;0;0.726027397260274;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;TRIMESTRIEL;(-1,0];ESSENCE;1;(70,80];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;35
18714;0.0;0;0.4986301369863014;0.0;0.0;2023;2017;D;(55,65];(25,60];(-1,0];M;(30k,40k];OUI;L1;MENSUEL;(4,5];DIESEL;1;(80,85];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;56
18715;0.0;0;0.954375327494573;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(15k,30k];NON;L1;MENSUEL;(-1,0];DIESEL;1;(60,70];(16k,18k];NON;(19,22];0.0;0.0;0.0;0.0;10
18716;0.0;0;0.4986301369863014;0.0;0.0;2023;2017;D;(55,65];(25,60];(-1,0];M;(30k,40k];NON;L1;MENSUEL;(4,5];DIESEL;1;(80,85];(16k,18k];NON;(16,17];0.0;0.0;0.0;0.0;56
18717;0.0;0;1.0;0.0;0.0;2021;2017;D;(55,65];(25,60];(1,2];M;(15k,30k];OUI;L1;MENSUEL;(1,2];DIESEL;1;(60,70];(16k,18k];NON;(19,22];0.0;0.0;0.0;0.0;10
18718;0.0;0;1.0;0.0;0.0;2020;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;TRIMESTRIEL;(0,1];ESSENCE;1;(70,80];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;35
18719;0.0;0;1.0;0.0;0.0;2022;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];NON;L1;MENSUEL;(2,3];DIESEL;1;(60,70];(16k,18k];NON;(19,22];0.0;0.0;0.0;0.0;10
18720;0.0;0;0.9980163185867206;0.0;0.0;2022;2017;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(2,3];ESSENCE;1;(70,80];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;35
18721;0.0;0;1.0;0.0;0.0;2020;2017;D;(55,65];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;2;(95,110];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;87
18722;0.0;0;1.0;0.0;0.0;2021;2017;D;(55,65];(25,60];(1,2];M;(5k,15k];;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(70,80];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;35
18723;0.0;0;0.7178082191780822;0.0;0.0;2020;2017;D;(55,65];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;1;(90,95];(16k,18k];NON;(13,15];0.0;0.0;0.0;0.0;87
18724;0.0;0;0.954375327494573;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(15k,30k];OUI;L1;MENSUEL;(-1,0];DIESEL;1;(60,70];(16k,18k];NON;(19,22];0.0;0.0;0.0;0.0;10
18725;0.0;0;0.998854704693465;0.0;0.0;2022;2017;D;(55,65];(25,60];(1,2];M;(15k,30k];;L1;MENSUEL;(1,2];ESSENCE;2;(90,95];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;76
18726;0.0;0;1.0;0.0;0.0;2023;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];;L1;MENSUEL;(2,3];ESSENCE;2;(90,95];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;76
18727;0.0;0;0.7232876712328767;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;MENSUEL;(3,4];ESSENCE;1;(80,85];(16k,18k];NON;(15,16];0.0;0.0;0.0;0.0;10
18728;0.0;0;0.9534246575342467;0.0;0.0;2020;2017;D;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(-1,0];ESSENCE;2;(90,95];(16k,18k];NON;(10,13];0.0;0.0;0.0;0.0;76
18729;0.0;0;1.0;0.0;0.0;2023;2018;D;(40,45];(25,60];(1,2];M;(15k,30k];;L1;TRIMESTRIEL;(4,5];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
18730;0.0;0;0.7917808219178082;0.0;0.0;2020;2018;D;(40,45];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(0,1];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;26
18731;0.0;0;0.8328767123287673;0.0;0.0;2024;2018;D;(40,45];(25,60];(1,2];M;(30k,40k];;L1;ANNUEL;(1,2];DIESEL;1;(110,130];(35k,80k];OUI;(16,17];0.0;0.0;0.0;0.0;48
18732;0.0;0;0.3907103825136612;0.0;0.0;2023;2018;D;(40,45];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(110,130];(35k,80k];OUI;(19,22];0.0;0.0;0.0;0.0;85
18733;0.0;0;0.22404371584699453;0.0;0.0;2022;2018;D;(40,45];(25,60];(-1,0];M;(30k,40k];;L1;TRIMESTRIEL;(1,2];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
18734;0.0;0;0.8328767123287671;0.0;0.0;2024;2018;D;(40,45];(25,60];(1,2];M;(30k,40k];;L1;TRIMESTRIEL;(1,2];DIESEL;2;(110,130];(35k,80k];OUI;(19,22];0.0;0.0;0.0;0.0;85
18735;0.0;0;0.6219178082191781;0.0;0.0;2024;2018;D;(40,45];(25,60];(2,5];M;(15k,30k];;L1;TRIMESTRIEL;(5,6];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
18736;0.0;0;0.6366120218579235;0.0;0.0;2023;2018;D;(40,45];(25,60];(0,1];M;(15k,30k];NON;L1;ANNUEL;(4,5];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;71
18737;33294.0;1;0.04644808743169399;21.52941176470588;33294.0;2023;2018;D;(40,45];(25,60];(2,5];M;(15k,30k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;85
18738;10795.58;1;1.0;1.0;10795.58;2020;2018;D;(40,45];(25,60];(0,1];M;(15k,30k];;L1;ANNUEL;(0,1];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;10
18739;0.0;0;0.7424657534246575;0.0;0.0;2024;2018;D;(40,45];(25,60];(-1,0];M;(5k,15k];;L1;MENSUEL;(6,8];ESSENCE;3;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;45
18740;0.0;0;0.3633879781420765;0.0;0.0;2022;2018;D;(40,45];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(3,4];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;71
18741;0.0;0;1.0;0.0;0.0;2023;2018;D;(40,45];(25,60];(0,1];M;(30k,40k];;L1;TRIMESTRIEL;(0,1];DIESEL;2;(110,130];(35k,80k];OUI;(19,22];0.0;0.0;0.0;0.0;85
18742;0.0;0;1.0;0.0;0.0;2021;2018;D;(40,45];(25,60];(1,2];M;(5k,15k];;L1;TRIMESTRIEL;(1,2];DIESEL;2;(110,130];(35k,80k];OUI;(19,22];0.0;0.0;0.0;0.0;85
18743;0.0;0;0.9043715846994536;0.0;0.0;2019;2018;D;(40,45];(25,60];(-1,0];M;(5k,15k];;L1;MENSUEL;(-1,0];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;26
18744;0.0;0;0.8514858896623999;0.0;0.0;2023;2018;D;(40,45];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(4,5];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;10
18745;0.0;0;1.0;0.0;0.0;2022;2018;D;(40,45];(25,60];(0,1];M;(15k,30k];;L1;TRIMESTRIEL;(3,4];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;56
18746;0.0;0;0.3633879781420765;0.0;0.0;2022;2018;D;(40,45];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(3,4];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;71
18747;0.0;0;0.6366120218579235;0.0;0.0;2023;2018;D;(40,45];(25,60];(0,1];M;(15k,30k];OUI;L1;ANNUEL;(4,5];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;71
18748;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];OUI;L1;TRIMESTRIEL;(2,3];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;56
18749;0.0;0;0.8767123287671232;0.0;0.0;2020;2015;C;(65,75];(25,60];(1,2];F;(40k,60k];;L1;TRIMESTRIEL;(2,3];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];1.0;0.0;0.0;0.0;74
18750;0.0;0;0.5808219178082191;0.0;0.0;2020;2015;C;(65,75];(25,60];(1,2];F;(5k,15k];;L1;MENSUEL;(6,8];ESSENCE;1;(1,50];(1k,8k];NON;(17,18];0.0;0.0;0.0;0.0;17
18751;0.0;0;1.0;0.0;0.0;2020;2015;C;(65,75];(25,60];(1,2];F;(5k,15k];OUI;L1;ANNUEL;(1,2];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18752;0.0;0;0.9979788906355267;0.0;0.0;2022;2015;C;(65,75];(25,60];(2,5];F;(5k,15k];OUI;L1;ANNUEL;(3,4];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18753;0.0;0;0.8328767123287671;0.0;0.0;2024;2015;C;(65,75];(25,60];(5,10];F;(5k,15k];NON;L1;ANNUEL;(6,8];ESSENCE;1;(1,50];(1k,8k];OUI;(19,22];0.0;0.0;0.0;0.0;17
18754;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];OUI;L1;ANNUEL;(0,1];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18755;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(3,4];ESSENCE;1;(1,50];(1k,8k];NON;(17,18];0.0;0.0;0.0;0.0;76
18756;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];NON;L1;TRIMESTRIEL;(2,3];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;56
18757;0.0;0;0.06557377049180328;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(1,2];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;10
18758;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(6,8];ESSENCE;1;(1,50];(1k,8k];NON;(17,18];0.0;0.0;0.0;0.0;17
18759;0.0;0;0.832876712328767;0.0;0.0;2024;2015;C;(65,75];(25,60];(5,10];F;(5k,15k];NON;L1;ANNUEL;(5,6];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18760;0.0;0;1.0;0.0;0.0;2023;2015;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;MENSUEL;(6,8];ESSENCE;1;(50,60];(1k,8k];NON;(19,22];0.0;0.0;0.0;0.0;56
18761;0.0;0;0.8958904109589041;0.0;0.0;2020;2015;C;(65,75];(25,60];(1,2];F;(5k,15k];OUI;L1;TRIMESTRIEL;(3,4];ESSENCE;1;(1,50];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;56
18762;0.0;0;1.0;0.0;0.0;2021;2015;C;(65,75];(25,60];(2,5];F;(5k,15k];OUI;L1;ANNUEL;(2,3];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18763;0.0;0;1.0;0.0;0.0;2023;2015;C;(65,75];(25,60];(2,5];F;(5k,15k];NON;L1;ANNUEL;(4,5];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18764;0.0;0;0.8301369863013699;0.0;0.0;2020;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(50,60];(1k,8k];NON;(19,22];0.0;0.0;0.0;0.0;33
18765;0.0;0;0.5801332435062505;0.0;0.0;2022;2015;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;MENSUEL;(5,6];ESSENCE;1;(50,60];(1k,8k];NON;(19,22];0.0;0.0;0.0;0.0;56
18766;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(5k,15k];NON;L1;ANNUEL;(0,1];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18767;0.0;0;1.0;0.0;0.0;2020;2015;C;(65,75];(25,60];(1,2];F;(5k,15k];NON;L1;ANNUEL;(1,2];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;35
18768;0.0;0;1.0;0.0;0.0;2019;2015;C;(65,75];(25,60];(0,1];F;(40k,60k];;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(50,60];(1k,8k];NON;(18,19];0.0;0.0;0.0;0.0;74
18769;0.0;0;1.0;0.0;0.0;2021;2015;C;(65,75];(25,60];(2,5];F;(5k,15k];;L1;MENSUEL;(4,5];ESSENCE;1;(50,60];(1k,8k];NON;(19,22];0.0;0.0;0.0;0.0;56
18770;0.0;0;0.48219178082191777;0.0;0.0;2024;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(-1,0];ESSENCE;1;(110,130];(22k,25k];NON;(10,13];0.0;0.0;0.0;0.0;76
18771;0.0;0;0.48219178082191777;0.0;0.0;2024;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(-1,0];ESSENCE;1;(110,130];(22k,25k];NON;(10,13];0.0;0.0;0.0;0.0;76
18772;0.0;0;0.5095890410958904;0.0;0.0;2024;2022;B;(55,65];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(0,1];ESSENCE;1;(110,130];(22k,25k];NON;(10,13];0.0;0.0;0.0;0.0;74
18773;0.0;0;0.3643835616438356;0.0;0.0;2023;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(-1,0];DIESEL;2;(85,90];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;87
18774;0.0;0;0.3169398907103825;0.0;0.0;2022;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(-1,0];DIESEL;1;(85,90];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;86
18775;0.0;0;1.0;0.0;0.0;2023;2022;B;(55,65];(25,60];(0,1];M;(15k,30k];;L1;ANNUEL;(0,1];DIESEL;1;(85,90];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;86
18776;0.0;0;0.7978142076502732;0.0;0.0;2022;2022;B;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(-1,0];ESSENCE;2;(110,130];(22k,25k];NON;(0,10];0.0;0.0;0.0;0.0;49
18777;0.0;0;0.28493150684931506;0.0;0.0;2023;2022;B;(55,65];(25,60];(-1,0];M;(30k,40k];;L1;TRIMESTRIEL;(-1,0];DIESEL;1;(85,90];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;18
18778;0.0;0;0.8328767123287671;0.0;0.0;2024;2022;B;(55,65];(25,60];(1,2];M;(30k,40k];NON;L1;MENSUEL;(1,2];ESSENCE;1;(90,95];(22k,25k];NON;(13,15];0.0;0.0;0.0;0.0;84
18779;0.0;0;0.8328767123287671;0.0;0.0;2024;2022;B;(55,65];(25,60];(1,2];M;(15k,30k];;L1;MENSUEL;(1,2];DIESEL;2;(85,90];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;84
18780;0.0;0;0.7240437158469945;0.0;0.0;2022;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(-1,0];ESSENCE;1;(95,110];(22k,25k];NON;(0,10];0.0;0.0;0.0;0.0;76
18781;0.0;0;0.7814207650273224;0.0;0.0;2022;2022;B;(55,65];(25,60];(-1,0];M;(30k,40k];NON;L1;MENSUEL;(-1,0];ESSENCE;1;(90,95];(22k,25k];NON;(13,15];0.0;0.0;0.0;0.0;84
18782;0.0;0;0.8328767123287671;0.0;0.0;2024;2022;B;(55,65];(25,60];(1,2];M;(15k,30k];;L1;MENSUEL;(1,2];ESSENCE;1;(95,110];(22k,25k];NON;(0,10];0.0;0.0;0.0;0.0;76
18783;0.0;0;0.5013698630136987;0.0;0.0;2024;2022;B;(55,65];(25,60];(0,1];M;(15k,30k];NON;L1;ANNUEL;(0,1];DIESEL;1;(85,90];(22k,25k];NON;(16,17];0.0;0.0;0.0;0.0;25
18784;0.0;0;0.4986301369863014;0.0;0.0;2023;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(-1,0];DIESEL;1;(85,90];(22k,25k];NON;(16,17];0.0;0.0;0.0;0.0;25
18785;0.0;0;0.4986301369863014;0.0;0.0;2023;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(-1,0];DIESEL;1;(85,90];(22k,25k];NON;(16,17];0.0;0.0;0.0;0.0;25
18786;0.0;0;0.8328767123287671;0.0;0.0;2024;2022;B;(55,65];(25,60];(1,2];M;(30k,40k];OUI;L1;MENSUEL;(1,2];ESSENCE;1;(90,95];(22k,25k];NON;(13,15];0.0;0.0;0.0;0.0;84
18787;0.0;0;0.3643835616438356;0.0;0.0;2023;2022;B;(55,65];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(-1,0];DIESEL;2;(85,90];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;87
18788;0.0;0;0.6191780821917808;0.0;0.0;2024;2022;B;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(-1,0];ESSENCE;1;(70,80];(22k,25k];NON;(17,18];0.0;0.0;0.0;0.0;87
